created_at,full_text,username
Mon Feb 12 23:51:18 +0000 2024,@PartaiSocmed Med pendukung 01 mayoritas datang untuk Mas Anies. Bukan untuk hiburan. Ketika Mas Anis usai mereka beransgur pulang terlebih sudah azan dzuhur.,tetapsemangatty
Mon Feb 12 23:51:16 +0000 2024,Salah satu cuplikannya saat Pak Anies bertugas mengumumkan berita duka ke setiap kelas saat SMP. Di sini terlatih public speaking dan tahan menghadapi orang yang ngata-ngatain. https://t.co/tmkC5P5NC9,hairiyanti_
Mon Feb 12 23:51:03 +0000 2024,@Mdy_Asmara1701 Kenapa harus golput kalo.punya pak anies https://t.co/b3vJEeyPAB,dojesupy
Mon Feb 12 23:50:38 +0000 2024,@Tita83079013 @aniesbaswedan Wkwkwk ketika gk bisa nyari kekurangan buat nyerang NARASI BASI dikeluarkan. Segitu TAKUT dan GEMETARNYA klo Anies smpe naik. SEISI ISTANA TURUN GUNUNG. CUPUUU !!! BANCIII !!! Ibarat berantem ngajak2 EMAK AKWKWKW BANCII !!!,JagoanAnies
Mon Feb 12 23:50:25 +0000 2024,@migrenterus_ @jalanparis Anies sebenarnya sebal sama Imin cuma karena dia gamau dicap gemoysian seperti Prabowo Subianto jadi dia cukup nyengir aja liat elektabilitasnya turun️ @aniesbaswedan kasian banget kamu pak harus jadi baby sitter ,SayuuuuNaru
Mon Feb 12 23:50:23 +0000 2024,Anies hrs sempurna pendukungnya hrs sempurna kalo pun terjadi ttp aja mrk milih yg laen wkwk,Ozy_MoTo
Mon Feb 12 23:50:21 +0000 2024,@burhanrp @phsycalgraffiti @sveensky Apa hubungannya Pemuda Pancasila sm Anies Baswedan? PP bikinan orba jelas lbh condong ke Prabowo,antiwestoid
Mon Feb 12 23:50:18 +0000 2024,@HakunaM24121873 @YUT4NC7 Kader nasdem yg pengen gibran jd cawapresnya anies kayanya. Tp anies mah gak mau,wintoritori
Mon Feb 12 23:49:58 +0000 2024,@peachyslen @strike_bravo_b Damn I want to throw the are you fucking blind? card to her so bad. Pendekatan Anies soal diskriminasi udah tepat padahal. Tidak ada mayoritas minoritas adanya WNI. None above the law karena hukum bisa memberi kepastian &amp; keadilan. It did translate on his governor era.,showm4ker_
Mon Feb 12 23:48:46 +0000 2024,@lilrwok untung keluarga gue 1 pilihan semua pak anies bahkan 1 keluarga besar dari buyut sampe nene wkwkwk yaa karna orang Jakarta juga si jadi ngerasain gimana semua program pak anies hihi loveeee abah @aniesbaswedan,loveitsdepay
Mon Feb 12 23:48:41 +0000 2024,@Mdy_Asmara1701 Dari pada golput mending pilih pak anies https://t.co/Knn4uvgK3K,fifireriw
Mon Feb 12 23:48:34 +0000 2024,W udh di titik gapapa legowo pak anies kalah this cruel world doesn t deserve him: ) Yg penting kita usahakan dulu meski sbnrnya dr awal udh keliatan kok yg menang siape,_viaw
Mon Feb 12 23:48:13 +0000 2024,@RomitsuT BPJS buat PEMULUNG ? Ada yang punya pemikiran sampai kesitu? Ada Ahok. Karena itu programnya Ahok dari 2016. Bukan program abah Anies kak.,Bammke25
Mon Feb 12 23:48:12 +0000 2024,@itsindahg masi aja bhs isu mayoritas vs minoritas? seneng yg ngotak2in org? klo yg anda maksud umat kristen dll di jkt baik2 saja gereja dikasi izin zaman pak anies yg sdh lama mangkrak izinnya bantuan operasional dikasi jg acara2 keagamaan di tempat publik dki diizinkan trs apa lg?,rudyno1
Mon Feb 12 23:48:06 +0000 2024,Awal notice pak anies bgt pas feb 2020 itu smstr 3 matkul biostatistika dosenku pake data prediksi perbandingan penyebaran covid di jerman milik dki jakarta. Wktu itu Indo blm resmi diumumin tp dri jan-feb dosenku dah ngwanti² bkl smpe indo. Dan blng baru pak anies yg aware bgt,xo_exoxo0408
Mon Feb 12 23:47:50 +0000 2024,@o123Typo Oh iya mahfud kabinet jokowi oh tidakk. Foto anies sa jojok waktu masih menteri ada ga ,Tembogg
Mon Feb 12 23:47:45 +0000 2024,Satu jam lebih dialog Pak Anies dengan UAS. Pak Anies menceritakan masa kecil beliau masa remaja sampai sekarang. UAS mendengar pengalaman dan jalan hidup Anies kemudian bilang Terjawab sudah kenapa bisa tahan di-bully terlatih tenang saat dihujat. https://t.co/fkYYz8bwAT,hairiyanti_
