created_at,full_text,username
Mon Feb 12 23:47:20 +0000 2024,@prabowo Ga kasian liat pada berdesakan gitu?,kopivietnamMArt
Mon Feb 12 23:47:13 +0000 2024,@BONGKAR_68 @erlanishere @realfedinuril @prabowo @Dahnilanzar dipantau juga dukung rohingya Intel komputer juga support Israel ga usah pakai Intel lah ya,indonice4
Mon Feb 12 23:46:53 +0000 2024,@m19raineee @ncuz_3a16 @msaid_didu Waduh 212 itu yg bergerak umat Islam. Gk ada prabowo disitu. Demo pilpres itu juga bukan karena prabowo ansih salah satu sebab adalah jumlah kpps yg meninggal Jadi salah klo 2 aksi itu disebut utk ngebela prabowo. 3 acara itu gw ikut semua jd klo gk tau mending diem aja bray.,mrobama99
Mon Feb 12 23:46:47 +0000 2024,@PrabsGibs @maishajuly @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss Eh yg berhasil pidatonya pak prabowo semalem supaya jangan milih yg pake sistem koncoisme anake sopo? Ponakane sopo? Siap laksanakan pak ,F_achmad21
Mon Feb 12 23:46:43 +0000 2024,@msaid_didu Emang ada politikus yang punya malu dinegeri ini? Yang mau perubahan aja mash nimbrung di kabinet yang paling awal dukung pa prabowo aja milih nyebrang ke anies biar jadi cawapres pa anies aja nyerang pa prabowo didebat ketiga nyerang orang yg menjadikannya cagub tak etik cuy,Rusli78880205
Mon Feb 12 23:46:28 +0000 2024,@tempodotco berarti positif pemilu curang dan Gibran bakal bunuh Prabowo,zenstrive
Mon Feb 12 23:46:16 +0000 2024,@WotaSepuh48 @baymaaks @imanlagi 03 itu cuma kecewa Jokuwi gak pilih Ganjar padahal dulu Jokuwi promosi Ganjar.. Jokuwi ingin Ganjar duet dg Prabowo namun masing² gak mau jadi Wapres dan akhirnya pecah kongsi..,RumahStrawbery
Mon Feb 12 23:46:14 +0000 2024,@rubiginosaa @GerpolekPlot Kak sorry mau tanya. Ada gak yaa counter untuk 02 yg bisa dipakai jika para pendukungnya masih menganggap kalo prabowo itu gak bersalah ? Krn banyak dr mereka yg merasa bahwa itu suruhan atasan dan mereka meyakini kalo prab g diadili artinya prab ga bersalah Counternya gmn,joosumicrush
Mon Feb 12 23:46:14 +0000 2024,@felladinho27 Yang pasti Prabowo menang,hapsah24434
Mon Feb 12 23:46:10 +0000 2024,@EksTapol_ID @prabowo @gibran_tweet @Dandhy_Laksono Saya yakin pemilu legislatif satu putaran mau taruhan apa ? Sebut saja ,Wahyu9
Mon Feb 12 23:45:41 +0000 2024,@prabowo kalo bapak kalah. Cukup bapak salahkan satu orang ini. Karena sudah menistakan agama.,obibaihaqi
Mon Feb 12 23:45:23 +0000 2024,Saya memilihnya berdasarkan logika. Jika saya menuruti ego tentu saya akan pilih 02. Kenapa? Di atas kertas sudah pasti MENANG! mereka punya segalanya. Bahkan dukungan jokowi. Minim bertemu rakyat pun menurut survey elektabilitas sudah meroket! Gak masuk logika sih... tapi..,IndoMeals
Mon Feb 12 23:45:17 +0000 2024,@detikcom Kata @gibran_tweet kalo fitnah senyumin ajah Kata @prabowo kalo difitnah joged in ajah .. Ehh skrg malah rame rame pada Konferensi pers Berarti bukan Fitnah ,Mochfilia
Mon Feb 12 23:45:03 +0000 2024,@Cikr4k72 @Kemhan_RI @prabowo @Boeing produk rusia dulu juga pernah kena embargo sparepart tuh lo ga komplain? fuck lebay lo,Romeoalfamike12
Mon Feb 12 23:44:41 +0000 2024,@Dahnilanzar @prabowo @gibran_tweet Kasihan pak Prabowo Bang.. Udah sepuh masih dipaksa mikir berat.. Kalian Menjerumuskan beliau Bang.. Sudah lah.. Istirahat.. Tenangkan pikiran...,Wiwied_Karimun
Mon Feb 12 23:44:30 +0000 2024,kalo milih amin dadi negoro arab Lk ganjar yoiku koyo megawati korupsi Lk milih prabowo dadi dikuasay cina pusat pusat kota akan di kuasay mereka dan orang orang pribumi akan nyingkrih satu persatu kebawah pusat pusat kota di kuasay mereka skrg liat aja surabaya ya ayo di pilih²,bLitar_KEDiri
Mon Feb 12 23:44:26 +0000 2024,@erlanishere @realfedinuril @prabowo @Dahnilanzar mas Gress cnn Indonesia dr dlu beritanya yg ngedalikan org luar sbagi org stock atau krypto cnn itu berita bohong adu domba kita kembali ke julid saja drpd ngurusin ini,indonice4
Mon Feb 12 23:44:19 +0000 2024,@mesoen1065 @NusantoroK11790 @gembongkem0808 @Alamsya44020702 @putraM731911 @69ARMY___ @AmirJohan744577 @AdiWijoyo15 @rafaelfaeloo @mangujangteaa @manghari500 @lina_marli50273 @safrudinmequeen @SaifuddinAbbas2 @susu_gratis Rame ya pendukung Prabowo,SobirinNur2
Mon Feb 12 23:44:14 +0000 2024,@AllanNairn14 Anak kesayangan amerika pak prabowo lo ternyata @zannuar_bagus,izmik_atika
Mon Feb 12 23:44:08 +0000 2024,@Nekareanemesis @RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Istri mu ditiduri orang ndak masalah asal berpura2. Klo gk paham juga memang buzzer pikimak lah kau ,Ayah_Nahl
Mon Feb 12 23:44:06 +0000 2024,Boro boro lihat Vidionya cuma lihat foto Ama judulnya doang udah tau tujuan lari kemana . Ok untuk semua pendukungnya Pak @prabowo Mas @gibran_tweet tetap tenang aja . Salam damai pemilu untuk semua .,EddiKusmana1
Mon Feb 12 23:44:06 +0000 2024,@Dahnilanzar Daniel ingat mati jgn jadi bumper Prabowo emang Prabowo akan lindungi ente di akhirat nanti pake otak utk persiapan ente mati nanti,zokowiek
Mon Feb 12 23:43:32 +0000 2024,@DedynurPalakka @AllanNairn14 @prabowo Tunggu Anies Presiden yg SALAH pasti akan diproses secara HUKUM yg benar dia akan memasang badan utk membelanya....jika dilihat dr berbagai video yg direkam oleh Natizen sepertinya sosok PRABOWO layak diduga sebagai pemimpin OTORITER yg membuat dia GEMOY itu para bUzzeerRp nya,myperspective76
