created_at,full_text,username
Thu Sep 05 13:27:02 +0000 2024,@Blessings2090 @BudiBukanIntel @Kodokodar dia pendukung anies kayaknya?!,zzzoooooooom
Thu Sep 05 13:19:51 +0000 2024,@FajarAchadi1 @Piyusaja2 Si Piyu kan antek Gelora Sengaja dipasang untuk adu domba. Gelora tahu 2029 yy potensi dukung Anies Capres ya PKS. Sebelum itu terjadi maka PKS harus digembosi. Gak nyangka si Piyu segitunya cari uang haram buat makan anak istri ya?,denisisegar
Thu Sep 05 13:19:20 +0000 2024,@GeiszChalifah BANGKE (Geis Chalifah 2024) Pendukung garis keras Anies Baswedan Cakeeep dah..... ,mizanmansur
Thu Sep 05 13:18:15 +0000 2024,@chruya gw lg nonton yg konten yt pandji ngobrol sm anies seru dah nyimak orang pinter ngomong,MONCSlEUR
Thu Sep 05 13:16:56 +0000 2024,@m1sztLetiss wkwk calonnya gk ada yg benerr katanya nanti pada mau coblos semua trs nulis anies haha,beaw1nnerr
Thu Sep 05 13:16:21 +0000 2024,Bener kan kalo anies aja kepilih presiden wah dia orang semua masuk jeruji besi dah,Aiyuen2
Thu Sep 05 13:16:10 +0000 2024,@JagoanAnies @WouldnEyes51927 @__imugi @psi_id Salah satunya yg bikin si Mul n cronies makin gasuka they have nothing him. Rata2 pejabat punya borok yg bikin mereka tersandera but Anies is different so far they have nothing on him which makes em mad af.,VladisVya
Thu Sep 05 13:16:08 +0000 2024,@habiburokhman Setuju banget ga semua kegagalan itu harus disalahin ke parpol. Anies tetep harus dihargai atas usaha dan prosesnya.,justincar429
Thu Sep 05 13:16:01 +0000 2024,@rifkypras_ @dhemit_is_back Asu nih bocah dimana mana komennya nyalahin anies mulu,anakbiasasaja11
Thu Sep 05 13:15:54 +0000 2024,@tifsembiring Hanya pembenaran karena takut ditinggal pendukung Anies Baswedan ya? Saatnya kita #tinggalkanpks #unfollowpks,LukmanH91748083
Thu Sep 05 13:14:29 +0000 2024,@Majlis_Filosufi Pdhal anies lagi gk npa in ,RevaldiRevv
Thu Sep 05 13:13:58 +0000 2024,@cicimociciii @bergulingan Bisa jadi mirip pak Amien Rais yang membawa agama hingga terjadilah perpecahan internal dan pak Amien pun kini tersingkir. Apalagi stempel haters pak Anies lebih kental.,JaPrist
Thu Sep 05 13:13:32 +0000 2024,@tifsembiring Bukan masalah dengan Anies. Tapi masalahnya PKS gabung dg KIM. itu aja kok KnApa yg di goreng Anies mulu sih. Tadinya Buat saya sebenarnya akan tetapi pilih PKS dimasa datang. Tapi setelah tahu PKS gabung dengan Kim ya wassalam.. Bye,AndiTekad
Thu Sep 05 13:13:10 +0000 2024,Anies? https://t.co/euDT5e7CDB,AcoyBk
Thu Sep 05 13:12:47 +0000 2024,@muezzashi Sy juga dulu pendukung Pak Ahok di jakarta.. Pilpres dukung Pak PS.. pindah.. Karena melihat nilai itu udah pindah ke Pak Anies..,Majlis_Filosufi
Thu Sep 05 13:12:30 +0000 2024,Manusia rasionalis adalah manusia yg bermartabat brrmoral dan beretika di hadapan manusia. Mamusiakanlah manusia seperti anies manusia.,Errosmanola84
Thu Sep 05 13:12:29 +0000 2024,@AmmarGill Ahok yang kepeleset eh Anies yang disuruh minta maaf atas semua kegaduhan,SeptiadiAndrie
Thu Sep 05 13:11:33 +0000 2024, Kalau ada yg menyalahkan PDI Perjuangan PDI Perjuangan meninggalkan Anies Baswedan maaf saya bicara blak-blakan ya. PDI Perjuangan tidak pernah meninggalkan Pak Anies jadi kami tidak pernah meninggalkan. Yang bersama Pak Anies PKS Nasdem PKB https://t.co/HnFCCjcxkq https://t.co/ETUtwc2B7y,ILCTalkshow
Thu Sep 05 13:07:55 +0000 2024,@pokamiami kesian bang Pandji mulut udah berbusa jualan Anies moderat tapi realitanya begini ,Marko_Omang
Thu Sep 05 13:07:49 +0000 2024,Kakak aja jadi Anies yang baru.,Jagonya_Tani
Thu Sep 05 13:02:13 +0000 2024,butuh group photo anies shoko karina jennie wonyoung sapa yg bikin dan nyimpen waktu itu,antemorfem
Thu Sep 05 13:01:34 +0000 2024,@UrSecreat_Safe @bachrum_achmadi @aniesbaswedan @jokowi @DokterTifa Ust Syaikhu jg sudah bilang Anies sudah kaliber nasional waktunya untuk dukung kader PKS...eh malah ambisi nyagub lagi,satrionurwicaks
Thu Sep 05 13:01:31 +0000 2024,@noirbojack anies versi nasrani,ranibeningg
Thu Sep 05 13:01:25 +0000 2024,@ferizandra Ini program nya si Anies waktu mau nyagub jakarta kata nya biar anak2 belajar begitu ngejabat diliat juga kagak tuh program seperti program2 lainnya. sampah!,GunawanSerafine
Thu Sep 05 13:01:10 +0000 2024,@MardaniAliSera @aniesbaswedan partai kiai sapi akan jadi partai bonsai kayak partai Sampah kalau Anies Bikin partai baru.,icahyana
Thu Sep 05 13:00:58 +0000 2024,@no_ariel14 @aniesbaswedan bersukur banged PD di khianatin anies,mamagemoybiasa
Thu Sep 05 13:00:38 +0000 2024,@pakmul63 Sepakat pak ustadz Mul kalau saja kader petinggi dan jubir PKS seperti bapak tak akan jadi sejauh ini. Sayang sekali... sepertinya tak sadar telah masuk irama permainan adu domba pihak yang tak ingin PKS dan Anies semakin kuat dan solid,paparafie
Thu Sep 05 13:00:05 +0000 2024,anies harus mencium kaki sender,yourijbol
Thu Sep 05 12:59:34 +0000 2024,@Ogaman888 broh klu lu brani samperin aja ke lebak bulus open house kok klo di twit cmn cari clout doang apa lu emang tipe anies live rent free dikepala lu ybs aja udah ga ngejabat,JarangSumringah
Thu Sep 05 12:59:15 +0000 2024,ORANG KAYAK ANIES ITU ANCAMAN BUAT PENGUASA BERMENTAL PENJAJAH Rocky Silfester CPNS Kaesang Ormas Kemenag Welcome To Indonesia Innova Harun Masiku Kominfo Katolik Peruri Bahlil,dempakdem
Thu Sep 05 12:59:01 +0000 2024,@tifsembiring Pak ust @tifsembiring dr 16 point yg diungkapkan mgkn masy awam msh blum phm: knp PKS mdkung rezim dinasti? Ada putusan MK 60 knp tak dimanfaatkan dgn baik peluang PKS tuk usung pak Anies /usung kader sendiri di DKI -1 '24? Bgitu pula di Sumut -1 knp PKS tak usung kader sndiri?,RoniFebria31861
Thu Sep 05 12:58:52 +0000 2024,Abah @aniesbaswedan Usai Apel Bersama Presiden Abah ANIES adalah Presiden NKRI 2024-2029 mendatang yg sesungguhnya. Lihat video SEMOGA UNTUK KEBENARAN! #TikTok https://t.co/YPhTiwc9lU,ENS53311139
Thu Sep 05 12:58:27 +0000 2024,Usai Dukung Anies di Pilpres PKS Bocorkan Data Kerugiannya https://t.co/W2FuKS5JGK,geloraco
Thu Sep 05 12:57:07 +0000 2024,@tifsembiring Soal Anies itu kita kesampingkan saja Ini urusan saya dengan PKS sebagai konstituen yang telah memberikan suara secara gratis kepada para caleg dan cakada PKS di bekasi jabar Saya tak setuju PKS gabung KIM &amp; saya ambil keputusan untuk menghukum PKS hingga yg blom ditentukan,RagaSukma_1
Thu Sep 05 12:56:54 +0000 2024,Kerja lah goblok jangan omon2 kek Anies dan anaknya doang. Mau enak ga mau kerja. Gelandangan tolol....,villainimmk
Thu Sep 05 12:56:19 +0000 2024,Mantap terusin dahhhh adu horizontal yang gak kelar kelar ini walaupun anies kagak ikut pilkada besok juga kocaaaak,jaemren1st
Thu Sep 05 12:51:15 +0000 2024,@5teV3n_Pe9eL @KPK_RI @IDNTimes Kaesang bukan Pejabat Publik. Kenapa orang naik jet dipermasalahkan?? Seperti dulu Anies Mahfud JK dll juga naik jet pribadi kenapa tidak ada yang laporkan gratifikasi ??,aasikinn27
Thu Sep 05 12:51:10 +0000 2024,@OPPOSISINKRI @rifkypras_ @dhemit_is_back tapi faktanya gitu pendukung anies emang sampah,fuerdos12948
Thu Sep 05 12:50:48 +0000 2024,@GeiszChalifah Berharap anies yang lain bermunculan ,KamisamaBuzz
Thu Sep 05 12:50:39 +0000 2024,Jokowi dulu dianggap petugas partai partai itu terus mengintervensi keputusan2 Pemerintah Jokowi. Begitu Jokowi meninggalkan partai tidak berakhlak itu terus keputusan partai utk tidak mencalonkan Anies dianggap cawe2 Jokowi. Lho kok jadi terbalik partai jadi boneka Jokowi?,wongmlaku
Thu Sep 05 12:50:39 +0000 2024,@UmarSandi5 @CakKhum jadi lo mau nuduh Anies politik identitas ttng PERSIJA? IYA? WKWKWK SALAH MULU NJIR JADI ANIES. BAHKAN KEBAIKANNYA DIANGGAP POLITIK IDENTITAS PDHL JIS ITU MASUK KE PRESTASI SELAMA BELIAU JDI GUBERNUR DAN ITU YG SANGAT DIBANGGAKAN OLEH PERSIJA.,siapaya61797991
Thu Sep 05 12:50:31 +0000 2024,@tifsembiring klo dibilang anies ga berefek ke pks ga bener juga krn tanpa efek anies mungkin suara pks berkurang krn terpecah ke gelora sadar ga sadar itu pasti.,dana_pribadiku
Thu Sep 05 12:49:34 +0000 2024,Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha... Jangan mau pak Anies gabung sama mereka bikin partai ko rasa revenge???,antimainstreum
Thu Sep 05 12:49:21 +0000 2024,@bl_ibro @su39014 @tekarok007 @dodojogja2 nah.. paham jg akhirnya.. untuk kasusnya anies udh jelas siapa yg mengakomodir jetnya serta tujuannya pun untuk kepentingan rakyat jg.. kl untuk si kaesang yg mengakomodir jetnya siapa? pakai uang siapa? serta gak ada tujuannya untuk kepentingan rakyat.. makanya diburu kpk,Initialkud
Thu Sep 05 12:49:08 +0000 2024,@rifkypras_ @dhemit_is_back Semua salah Anies wkkwkk tukang bajigur nyebur yang disalahin Anies juga. Peler plerrr,maeveryt
Thu Sep 05 12:48:21 +0000 2024,@bintangkarbu anies bratie,jimiwicksn
Thu Sep 05 12:47:54 +0000 2024,@MardaniAliSera @aniesbaswedan Betul mendirikan partai baru pasti gak mudah tapi Insyaallah banyak yang doa dan support untuk pak anies,nekociw
Thu Sep 05 12:47:50 +0000 2024,Jawaban untuk Sebagai orang yang lahir dan besar di Yogyakarta kenapa gaya bicara (aksen) Anies Baswedan tidak seperti orang Jawa? oleh Surya Hadiwinatas https://t.co/iEKllBOvsA,PrayudhaRangga
Thu Sep 05 12:47:13 +0000 2024,@OposisiCerdas Pengkhianatan Anies pd partai Demokrat di Pilpres hrs di akui PKS turut merasakan sakit nya tapi PKS sangat piawai dlm menahan sakit dan amarah nya Di Pilkada inilah PKS melampiaskan dendam nya pd Anies secara smooth dan sempurna Ini Bukti Anies bukan politikus ,Lambehdower
Thu Sep 05 12:46:13 +0000 2024,@Kimberley_PS08 @Shofia_Labora Emang pendukung anies pada tolol nya kebangetan,selenium1996
Thu Sep 05 12:46:12 +0000 2024,@MardaniAliSera @aniesbaswedan Siap berpindah haluan ke kapalnya mas Anies. Insya Alloh konsisten dan amanah,ekohadipratikno
Thu Sep 05 12:45:44 +0000 2024,@Shofia_Labora @Kimberley_PS08 Kemakan aja lu dagelan si anies! Lu kesana gih ke pik trus lu poto pulau mana yg di segel!,selenium1996
Thu Sep 05 12:39:11 +0000 2024,@Metro_TV @aniesbaswedan Saya setuju bila Pak Anies bikin partai baru. Supaya gak dikadalin lagi sama partai2 sialan itu. Pertanyaan saya adalah ttg ideologi partainya apakah yg mirip PKS atu mirip PDI-P atau mirip NASDEM? Atau apa? terima kasih.,Indra_MXX
Thu Sep 05 12:38:49 +0000 2024,@dhemit_is_back Hitungan saya Anies bs jd presiden kemungkinan di 2044,nasgorkmbing
Thu Sep 05 12:38:47 +0000 2024,@aslijawasejati Lucu juga anies be like aku salah lg padahal udh kalah dmn mn wkwkwk,SipalingBanter
Thu Sep 05 12:38:37 +0000 2024,@anies_ahok @gendro_kesesi @hotradero @Metro_TV @aniesbaswedan Kamu di kasi fakta di komentar yang lain ngacir ke sini coba,419Tajul
Thu Sep 05 12:37:51 +0000 2024,@dillah4u @hotradero @Metro_TV @aniesbaswedan Gak cuman pengen hina Pak Anies aja. Pasti jawaban dia gtu,419Tajul
Thu Sep 05 12:35:21 +0000 2024,@6_arung trs pd suruh yg mino percaya ama Anies smbari triak Mulyono. Lah fandomnya dia fasis gini. Mnding si Mulyono aja lah yg ad di Wowo skrg.,SangraKarisma
Thu Sep 05 12:34:46 +0000 2024,tahun 2017 saya dan teman teman yang kader PKS malah keluar uang sendiri untuk bikin kegiatan level kelurahan demi mempromosikan anies jadi gubernur Jakarta. Juga kader kader PKS yang militan masang alat peraga kampanye Anies Sandi. Anak anak Abah yang maki2 PKS pd belum lahir,SetyoWind
Fri Sep 06 06:13:52 +0000 2024,@2BasileaTheoph I think Humanies should remain as they are and not become a political party. That ll make it easier for them to criticize Anies if necessary. But I do want him to involve the younger demographic more now that we re more politically conscious.,andirarahman
Fri Sep 06 06:12:28 +0000 2024,@BarisanPemudaRI DiJEGAL?PLAYING VICTIM?diPILPRES saja AHY diJEGAL gak CENGENG KOLOKAN MANJA n PECITRAAN.......ANIES pendukung banyak suara ada n INDEPENDEN bisa banget...kok PLAYING VICTIM diJEGAL dll.....kalian waras? https://t.co/djvyFdemOB,ArdoyantoE
Fri Sep 06 06:11:10 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024 https://t.co/8QiruYPNDJ,ZAMRIEDGN
Fri Sep 06 06:11:01 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024 https://t.co/E6Ge1JJ2Nv,ZAMRIEDGN
Fri Sep 06 06:10:50 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024 https://t.co/hqG74upjc6,ZAMRIEDGN
Fri Sep 06 06:10:48 +0000 2024,@kangdede78 Keliatan banget yg sayang dan cinta pada Pak Jokowi lebih besar daripada yg benci. Cuma suara yg benci berisiknya kaya kaleng rombeng....silent majority sudah membuktikan kl bergerak ga ada obat contohnya Prabowo menang dan si anies kelaut ,PenjualSate69
Fri Sep 06 06:10:25 +0000 2024,@tvOneNews Fokus aja pak ke problem lain. Kalo pun jakmania tidak bersedia sekarang gpp. Ketika bapak menang pasti mereka akan luluh. Wong pks pkb nasdem aja kontra pak wowo ketika menang semua merapat abah anies ditinggalin. https://t.co/u5sYhatJGt,rifkypras_
Fri Sep 06 06:10:22 +0000 2024,@T007bond @Aryprasetyo85 @JhonSitorus_18 @NgkongRoses @nongandah @GunRomli @AnakTangsiAD @Anak__Ogi @Muhayya__ @seruanhl @BiLLRaY2019 @PartaiSocmed He he sejak Anies kalah pilpres lalu gagal nyagub ini bani sakit hati makin gila komentarnya dimedsos dan mereka akan terus begini sampai mati karna insyaAllah mereka akan kalah trus dan sakit hati terus dgn komentar2 sampahnya.,Kotogadang15123
Fri Sep 06 06:09:59 +0000 2024,@geloraco Ada lowongan nih buat Anies,ujangbujrad_
Fri Sep 06 06:09:28 +0000 2024,@Pontifex Anies tidak senang melihat ini,ipinSaripin666
Fri Sep 06 06:09:07 +0000 2024,PKS Jakarta: Kader Masih Pertanyakan Alasan Tak Bersama Anies https://t.co/OmSDSL9V8r #News,liputan6dotcom
Fri Sep 06 06:08:37 +0000 2024,@urcandyflosss gaada ngomongin ahok-anies padahal masih disangkut in ae wkwkwk,sleepynaya
Fri Sep 06 06:08:13 +0000 2024,Pastinya indonesia bangga punya orang orang yang cerdas untuk berpikir 3 Manusia Termahal Di Indonesia !! Rocky Gerung Anies Baswedan Tom lembong https://t.co/z44W2hvS6A,nialubis_
Fri Sep 06 06:07:43 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024. https://t.co/ILoskh3Zoh,jeilinjs
Fri Sep 06 06:07:33 +0000 2024,Anies Punya Ambisi Kekuasaan Besar Muhammad Sobary Bongkar Sosok Anies yang Dikenalnya https://t.co/h4z4miKJXI,bisnisbandung63
Fri Sep 06 06:06:49 +0000 2024,@BarisanPemudaRI Banyak pejabat pintar tapi takut jabatannya digeser atau hilang hanya karena ada orang benar seperti pak Anies yg akan jadi calon gubernur DKI mereka mati matian mendukung dan membela yg nota bene nya gak mengerti apa itu demokrasi apa itu konstitusi dll dalam memimpin.,DeMulyana73
Fri Sep 06 06:05:50 +0000 2024,SARAN MATCH MALAM INI.. GASKAN SESUAI DENGAN FEELING KALIAN ABANGKUH!!! UNTUK INFO LEBIH LENGKAP ADA DI GRUP (GRATISSS) #telegam #Azizi #ANIES #gisele #POLWAN #Paris2024 #Olympics2024Paris https://t.co/l9iyN5kuZ2,Arena_Bola1
Fri Sep 06 06:05:46 +0000 2024,On the left is a map of the pp. margin between Ganjar (from nationalist party PDI-P in red) and Anies (in blue) in East Java with 10 pp. intervals. On the right is a map of predominant national identity between Irish (ie. nationalists ) and British. Notice a common theme? https://t.co/x8RxLlkEJT,twotwofourtysix
Fri Sep 06 06:05:43 +0000 2024,@MardaniAliSera @aniesbaswedan ya memang berat tapi kalo pendukung PKS berpaling semua ke partai Pak Anies InsyaAllah akan terasa ringan,Defrian35564907
Fri Sep 06 06:03:46 +0000 2024,@_muhshidqi @raymondchins Siapa tau juga buat prabowo jegal anies ntar. Masalahnya knapa ga dipake kemarin?,paracecis08
Fri Sep 06 06:03:18 +0000 2024,@mas_veel Nggak Anies Nggak makan..,kang_rindu00
Fri Sep 06 06:01:16 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. Selain itu sudah jelas bahwa Presiden Joko Widodo memastikan #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024. https://t.co/UOSV6WJXwY,DANAUBERITA
Fri Sep 06 06:00:19 +0000 2024,@blisonny Kebetulan dia lawannya Ahok aja sih Anies aja ngga pernah ada campaign nuntut negara menghukum Ahok kayak Prabowo dulu. Kalo masalah perasaan ya banyak faktor ya salah satunya ya seperti hal2 usang ini yang selalu digoreng yang tujuannya merawat kebencian haha.,nvstopexploring
Fri Sep 06 05:59:25 +0000 2024,@KamisamaBuzz @ernestprakasa Anies gagal nyagub,alumni_monas
Fri Sep 06 05:59:01 +0000 2024,@ethadisaputra ini mah pengikut abah aos kan mereka pilpres kemarin jadi simpatisan anies,raden_masneji
Fri Sep 06 05:58:42 +0000 2024,@AvatarAang73 @rambutan1970 @ulil Pertanyaannya Anies mau engga bekerja keras....,mataglo
Fri Sep 06 05:58:08 +0000 2024,@kevhunt_13 @blisonny Iya memang kaum non muslim mayoritas ngga pilih Anies salah satu yang paling masyhur ya Anies selalu dikait-kaitkan sebagai Islam yang konservatif bahkan ada yang bilang teroris nah saya anggap anggapan ini jika dipercaya ya memang suatu bentuk terlalu mudah digiring pikirannya,nvstopexploring
Fri Sep 06 05:57:08 +0000 2024,@fuad_audah @NenkMonica @hnurwahid Tinggal pamit scr gentleman ga perlu buat kebohongan publik dgn menyudutkan Anies. Itulah alasan kenapa Nasdem dan PKB tidak terlalu dihujat spt vks.,greenredbwd
Fri Sep 06 05:57:06 +0000 2024,dah tiba masa ckp kena ikot timing jepun kot. bukan timing melayu,__anies9
Fri Sep 06 05:56:54 +0000 2024,@nvstopexploring Anies nggak tahu? Bullshit! Dia manfaatkan yang beginian untuk mendapatkan suara mayoritas. Pilkada Jakarta itu contoh konkrit. Yang minoritas sudah disakiti (secara perasaan) dan dia anggap angin lalu. Padahal yang terjadi di Jakarta membekas ke seluruh Indonesia.,blisonny
Fri Sep 06 05:56:43 +0000 2024,@asimetri_id 2 kalimat awalnya benar. kalimat terakhir sbg kesimpulan salah. ga herbertus ga anies 22nya sama saja,ditjenpalak
Fri Sep 06 05:56:22 +0000 2024,@NdoroTedjo @ferizandra Pantesan yg didukung selalu kalah hama2 ini yg bkin prabowo dan anies kalah,namal246
Fri Sep 06 05:56:06 +0000 2024,@Ogaman888 Anies timsesnya siapa sih menurutmu? Udah pada kabur bang. Liat noh PKS PKB Nasdem,toipsy
Fri Sep 06 05:55:51 +0000 2024,@f_fathur @PDemokrat @Gerindra @PDI_Perjuangan @aniesbaswedan Terkecuali Pak Anies..pendukung dan relawan yg mendesak pak Anies untuk bikin Partai....pendukung gak sabaran...,amelkoto
Fri Sep 06 05:49:07 +0000 2024,Jangan fitnah presiden Jokowi dengan tuduhan penjegalan terhadap Anies Baswedan di Pilkada 2024 #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024 https://t.co/NNRBCUAs0z,JhoniMairuhu
Fri Sep 06 05:49:03 +0000 2024,Presiden Jokowi adalah pemimpin yang baik. Tuduhan penjegalan terhadap Anies Baswedan tidak berdasar. #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024 https://t.co/uZccLDGGyB,JhoniMairuhu
Fri Sep 06 05:48:56 +0000 2024,Sedang di proses malah disebut omon Kalo masih ada PAW &amp; menjadi kekuatan hak prerogatif ketum parTAI katanya sama ajah Intinya berarti Anies wajib &amp; harus jadi Ketum nya gitu Biar aman dan nyaman terhindar dari yg namanya pergantian antar waktu Jadi gw gak banyak tanya,MDH__SNA
Fri Sep 06 05:47:37 +0000 2024,@valangdika Karena Ganjar dianggap tidak akan menang lawan Anies. As simple as that. Banyak yang pilih Prabowo bukan Ganjar biar selesai satu putaran. Kalau sampai Ganjar ke putaran 2 lawan Anies pasti kalah.,blisonny
Fri Sep 06 05:47:27 +0000 2024,Setuju kok biaa dia berfikir standard ini ga berlaku ke Anies atau siapapun? Kwkwk adili yang terbukti gratifikasi,arctauruss
Fri Sep 06 05:47:25 +0000 2024,@vianziro @geobpy @youngmasterjcw @aniesbaswedan makin yakin anies dipecat bukan karena ga kompeten. tapi emang terlalu jujur jadi menghalangi mulyono buat korupsi,frreppe
Fri Sep 06 05:46:10 +0000 2024,@widiguruh @diabara_ @AmmarGill Manaa bang foto org2 yg ini sama anies nya?,hanihanyyy
Fri Sep 06 05:45:41 +0000 2024,@neohistoria_id Padahal yang foto anies dan mahfud itu naik bareng yang punya jet juga kan? Bukan agenda pribadi jalan2 ke amrik pula.,curcumasoda
Fri Sep 06 05:45:26 +0000 2024,@tifsembiring Masalah utamanya itu Bobi bukan Anies... Hadeh....,arankaru
Fri Sep 06 05:45:23 +0000 2024,Ustadz Abduh: Anies Baswedan kecerdasannya di atas rata-rata bukan politisi bajing loncat yang sekadar cari cuan dan seuprit kue kekuasaan https://t.co/rILxX7ioAs,JokoHar67908821
Fri Sep 06 05:44:16 +0000 2024,Pokok ny kl ada isu dan beritany tenggelam berarti benar gibran narkoba. Keliatan kok kemarin isu yg naik malah perselingkuhan artis sm adu domba ahok anies lg. Gk relevan.,yeurinha
Fri Sep 06 05:43:55 +0000 2024,@NarasiNewsroom Wkwkwk mereka gk ambil anies karena tau konsekuensi nya Lah klo ngaku sama aja boong atuh udh aja skalian usung anies ,fatrapalestino
Fri Sep 06 05:43:32 +0000 2024,Jadi inget obrolan tentang Pak Anies yg mau bikin partai. Nah ini contoh maksudku dulu PAN progresif banget kan valuenya bagus orang2nya bagus tenyata Pak Faisal Basri jg termasuk. Sekarang? I just worry if (soon to be) partainya Pak Anies one day integritasnya berubah ,JaniesManiez
Fri Sep 06 05:43:30 +0000 2024,Kalau emang anies dan yang lain ada yang kena gratifikasi juga silahkan adili saja Sayang nya gue ga pernah mengkultuskan tokoh/partai jadi opini gini ga bikin panas ,OozoraRen_0620
Fri Sep 06 05:43:10 +0000 2024,@gtobing2903 @aniesbaswedan @mohmahfudmd @KPK_RI Wkwk si FAT SO begitu nafsu sampai keliatan tolol Wooe gembul tuh anies bukan jadi pejabat lagi Udah gendut tolol pulak,kodok_anti
Fri Sep 06 05:38:24 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. #Netralitas #PresidenJokoWidodo #Politik #Pilkada2024. https://t.co/lXygHjDaTg,RusuKian
Fri Sep 06 05:37:53 +0000 2024,@Mdy_Asmara1701 Ga kebayang org model begini jadi wakil TKN menguasai medsos dg kwalitas mrk ini.. pantes dulu di tik tok pada mewek berjamaah usai Prabowo dikasih nilai Anies di debat pilpres ,lordbdc
Fri Sep 06 05:37:32 +0000 2024,@OposisiCerdas Anies lah yg hrs mendekat jk mau dpt perhatian ..,matgelung
Fri Sep 06 05:37:15 +0000 2024,@aniesbaswedan 3. Secara orang waras dan sehat pasti setuju dg nilai2 dari Pak Anies yg ingin dijadikan acuan atas program2 dan kebijakan pemerintah dilevel pusat hingga ke daerah yaitu : keadilan untuk.semua sama rata yg kecil dibesarkan yg besar tidak dikecilkan. ,JJ_tilu
Fri Sep 06 05:37:14 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. Selain itu sudah jelas bahwa Presiden Joko Widodo memastikan dirinya netral pada Pemilu 2024. #Netralitas #Pilkada2024 https://t.co/D6s5ffC2QY,Inocantiksekali
Fri Sep 06 05:37:07 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. Selain itu sudah jelas bahwa Presiden Joko Widodo memastikan dirinya netral pada Pemilu 2024. #Netralitas #Pilkada2024 https://t.co/b2aHGpbe3s,Inocantiksekali
Fri Sep 06 05:37:03 +0000 2024,Presiden Joko Widodo orang baik dan apa adanya. Kok bisa-bisanya dituduh jegal Anies Baswedan. Mungkin kubu Anies halu karena gagal maju di Pilkada 2024. Selain itu sudah jelas bahwa Presiden Joko Widodo memastikan dirinya netral pada Pemilu 2024. #Netralitas #Pilkada2024 https://t.co/32wN6oOLAv,Inocantiksekali
Fri Sep 06 05:36:47 +0000 2024,@CakKhum tapi kekecewaan itu semua hilang kalo seandainya PKS dukung anies maju gubernur dkj...,Risdiyan
Fri Sep 06 05:36:31 +0000 2024,@aniesbaswedan 1. Harapan masih adakah dari Partai yg akan dibentuk.pak Anies? Masalah negeri ini adalah negara diatur oleh sekelompok kecil orang - oligarki. Asumsi ini gak ada yg nolak buktinya jg banyak kiprah mereka yg kuasai mungkin lbh dari 60% ekonomi nasional. Di negara lain jg ada,JJ_tilu
Fri Sep 06 05:36:19 +0000 2024,@buletbuletkecil @eky_muharrahman @dryeahhh @diabara_ @AmmarGill Lah dia kalah krn blunder bawa2 Al Maidah ko yg salah Anies Sekarang gua tanya siapa yg ga pake politik identitas? Ganjar aja kampanye muncul di iklan adzan lg wudhu kemaren si gemoy ikut 212 Si Mulyono wapresnya kyai yg salah cuma Anies? Ahokers kejedot mulu,rokok_garpit95
Fri Sep 06 05:36:06 +0000 2024,Kalau org pak anies yg ngomong gini udah dibilangin utusan tuhan.,haiinisaya
Fri Sep 06 05:35:37 +0000 2024,@gustavssondhela Pak Anies gak kenal wanita ini Tapi dapat transferan pahala dari wanita ini karena tiap hari menggibahnya...,NoorPeni
Fri Sep 06 05:35:32 +0000 2024,@kdrn_phobia ia di gas kalau salah itu bedanya sama anak abah. Mau anies salah suka pelukin cewek jg dianggap bener. Kalau jokowi kyk gini jg suka pelukin cewek dan istri orang jg bakalan kita gas ken kritik wkwkw,tekarok007
